SubscriptionID,CustomerID,PlanID,StartDate,EndDate,Status,AutoRenew
1b7b3458-f866-4d6a-a8b9-e14c9a3ef704,5119,1,2024-08-31,,Active,Yes
1ff9856b-dcad-46bb-8bbe-f2907340dc32,5120,3,2025-05-27,,Active,No
dc29931b-6e67-438d-a65e-52e2dc7deeae,5121,2,2023-07-05,,Active,No
a1ec8bb1-1e99-47c0-b736-845aeee5d3c2,5122,1,2025-01-26,,Active,Yes
3cfc8b39-ef2a-400e-abc9-942120836427,5123,1,2024-01-18,,Active,No
6f520af5-b96c-4eef-b5de-8aa318735f7c,5124,2,2024-01-28,,Active,No
3b29b757-a40a-4af2-bc92-47ea399cd826,5125,3,2024-09-15,,Active,No
dcdf022b-bb20-43a5-97ec-e40b026aeec9,5126,1,2024-06-20,,Active,No
534d5789-0a15-4962-ae88-32564575d25a,5127,3,2024-05-30,,Active,No
2902469c-f2b1-44b6-a314-0a1d9b594ef3,5128,2,2024-11-28,,Active,Yes
52fa6c56-2574-45a9-abe0-21b21009dbe0,5129,2,2025-01-18,,Active,No
fe533e55-37d8-4d36-b77d-dd90f08fcfa8,5130,3,2024-08-24,,Active,Yes
e924dffd-1b4d-48d8-be63-5d355734a7d9,5131,3,2025-09-30,,Active,No
ae41af1e-3ecb-48b2-99bd-6c5b3b683a0d,5132,2,2025-12-12,2026-01-22,Churned,No
fe4ebdfb-6639-4e8e-8378-dacbf587e7a0,5133,3,2023-07-02,,Active,Yes
8bcd5a29-b36d-44f2-a39a-3cfaa38cdc39,5134,3,2025-02-03,,Active,Yes
86bb8d67-d37b-4d16-adc4-b2905dc50089,5135,3,2025-01-21,,Active,Yes
3e1a4a2f-1208-445e-8193-5a938102e5bd,5136,2,2024-12-28,,Active,Yes
fa1e0752-9a86-4af7-9ad7-135da440bfe5,5137,2,2023-11-30,,Active,No
fe7265e5-c935-4d95-98f4-97d025e78659,5138,2,2024-09-02,,Active,Yes
a8ec6c87-9bb0-466a-9536-59b1983072a9,5139,1,2024-09-29,,Active,Yes
2ce08b15-5fce-4677-8ebf-b1c965e3022b,5140,3,2025-01-06,,Active,Yes
1ecdbc01-8da6-4e3f-85e6-7257fcbe5d01,5141,2,2026-01-29,,Active,Yes
f08e1635-c65d-4417-ab9e-ae6933b572ca,5142,3,2024-08-23,2025-07-12,Churned,No
d5dff0ae-feb0-4753-81fc-3087748f3adc,5143,1,2024-07-05,2025-03-31,Churned,Yes
30a69125-b410-4622-8d68-df780b0a7261,5144,2,2025-06-25,,Active,No
90804aed-d005-4f4f-a993-a2d161e5fb69,5145,2,2024-11-10,,Active,No
94fa3370-2495-48c6-9175-1cfc1c37375e,5146,2,2023-11-14,2025-07-22,Churned,No
e09e3da2-ce14-4c9b-a82c-7c2ac6327c36,5147,1,2024-07-23,2026-01-02,Churned,No
b5058b55-9573-4f6a-b12f-7609ac6b7664,5148,2,2025-10-28,,Active,Yes
8bfd6ca0-a8bb-4c5f-9a9f-30ce8f1d00f2,5149,1,2025-01-29,2025-09-14,Churned,Yes
d04119a1-2dfb-4321-890d-db1c144564f2,5150,3,2025-05-22,,Active,Yes
b4e1c82b-8b9a-4002-9fa4-3fe5f821718f,5151,2,2025-12-26,2025-12-30,Churned,No
5e06b1c2-12f7-4308-ac7b-8a8c27ffd3c7,5152,2,2025-01-01,2025-04-22,Churned,Yes
7eec9432-33c0-49ce-8e1f-fdcb2978da58,5153,1,2024-06-27,,Active,Yes
5aae2e1e-76f4-4954-8684-7b51b694e997,5154,3,2025-07-15,,Active,Yes
a1a912bb-6796-4f49-82c2-0718e57c4fc6,5155,1,2023-02-13,,Active,Yes
85848d60-34eb-421b-96d3-6b45e1689542,5156,1,2023-08-18,,Active,Yes
c0be0222-f937-4d72-af4b-f52658629c2b,5157,2,2024-01-15,,Active,No
d3abc205-69b0-48b0-87d6-ad37029ca603,5158,3,2024-07-10,2024-10-03,Churned,Yes
bd32777b-e4c7-4422-95ed-a481bb765cf1,5159,3,2025-05-07,,Active,Yes
14515102-ca1b-453a-8f57-a876484d1843,5160,2,2025-04-29,,Active,Yes
29cfe3b2-8348-450c-95a2-1e76cd50723c,5161,2,2026-02-07,2026-02-09,Churned,Yes
81b1febd-18cc-4318-b968-9112b628b0b0,5162,2,2023-09-21,,Active,Yes
92ae71bc-b315-411e-b8ae-3b49cf2a3cb1,5163,1,2024-06-12,,Active,Yes
e10bd3fe-686a-4f39-aa0d-c7bf748012e8,5164,3,2023-06-28,,Active,No
2fccf526-203b-4def-8385-60e3a49282ab,5165,3,2025-09-15,,Active,No
a4a56047-cd45-43dc-9143-e308419fef98,5166,2,2023-12-26,,Active,No
6445cc27-3bea-4a62-9258-9adc9f44b469,5167,3,2024-02-22,,Active,Yes
f84f896f-471a-4e4c-9ef3-c7433891e111,5168,2,2024-03-07,2025-12-29,Churned,No
322a4765-8b25-489d-aec6-c09790bdc3a7,5169,3,2025-10-18,,Active,No
a12dda71-dd9a-43d7-a836-046f80629adc,5170,1,2023-04-12,,Active,Yes
4f7925bf-ee05-428b-8de5-baaf78cd1dcc,5171,2,2023-02-26,,Active,No
6847c9f0-df66-46a0-a932-b7dad375d51a,5172,3,2024-07-04,,Active,Yes
c0b491ed-237f-473e-bfa2-f2596a11c137,5173,2,2023-06-25,2024-12-11,Churned,Yes
9c7cc52f-0f8b-4aae-aef9-266f8c7820cd,5174,1,2025-01-16,2025-06-03,Churned,No
41fa8a52-8968-49d3-b511-9c8a49970810,5175,2,2023-02-15,,Active,No
89baf7c2-25ec-4b58-b43d-f732cbe2f174,5176,3,2024-11-03,,Active,Yes
2d16429e-8ce4-48af-b41c-b9710d6369b9,5177,3,2025-12-04,,Active,Yes
71e3a11a-238a-46a6-90a2-dd9d8ff24ad2,5178,2,2023-07-30,2024-06-22,Churned,Yes
30c59c7f-dfd5-4dcb-b0c9-fa389b4851a8,5179,1,2024-08-10,,Active,Yes
dc0e6bca-1dcd-44a0-8158-e643d4b0ef62,5180,2,2023-06-24,,Active,No
a6ec19cc-0c31-4e5f-804d-aa037a3d2c39,5181,3,2023-06-28,,Active,Yes
ba2527d7-2c38-457d-bc7c-5372524bacf6,5182,2,2024-12-06,2025-11-15,Churned,Yes
3717227d-f0a9-4fac-b66c-9e9b6edbe489,5183,1,2023-03-18,,Active,Yes
6dbb87f6-7e61-46fd-9691-4224786144a1,5184,1,2023-09-17,,Active,No
047f0f76-b456-4ea3-9768-93aa10de0554,5185,1,2023-03-14,,Active,Yes
9d75a4f8-5f63-4f51-8021-f8006e3627ad,5186,3,2023-11-17,,Active,No
20a3b321-0797-487c-aa5d-d061412225df,5187,1,2024-09-09,,Active,Yes
371cb38a-8d88-4de5-886d-bb87e7ca0eb5,5188,2,2024-08-10,,Active,No
4741d920-4e05-4cec-849a-068f0ffd5e6f,5189,2,2023-11-02,,Active,No
13b1cc0e-ce29-4799-ab06-bbb3a2f3a24d,5190,2,2025-03-09,2025-08-22,Churned,No
60d2890b-01b0-456e-9be9-b7f1025b7b9f,5191,2,2025-06-02,,Active,No
93dec0df-8863-408f-aaf4-2341ae5805e3,5192,1,2023-11-19,,Active,No
1783ebf6-7e0b-4602-b4d7-0f2467bd7952,5193,2,2024-05-01,,Active,No
17013862-b62c-4092-ae06-b9676a5d3f13,5194,3,2025-08-25,2025-11-24,Churned,Yes
d98c3382-c2e2-4fea-bf36-97a23ddba3a5,5195,3,2025-12-06,2025-12-17,Churned,Yes
718ae793-101d-49f9-b802-b6e8c751400d,5196,3,2025-05-21,,Active,No
cca6280c-e677-4a56-b470-06e1bd9193f7,5197,3,2025-08-24,,Active,No
e65da0fc-b3e1-443c-a453-ed4f668fa49b,5198,1,2023-03-10,,Active,Yes
8477e036-1f40-4aaa-9398-47def43edaa3,5199,1,2024-12-28,,Active,Yes
5b19f856-0a7c-4d81-978d-876d66271f9d,5200,1,2024-05-25,2025-10-10,Churned,Yes
6aeb3721-887f-4b85-8804-a8ba5500447a,5201,2,2025-05-19,2026-01-09,Churned,No
a417e7ec-445a-469c-ab92-36560b3a6af6,5202,2,2024-09-25,2025-04-24,Churned,No
a8514285-f680-403e-bade-754177702885,5203,2,2023-07-22,,Active,No
248b5f8f-65d5-4110-95e0-66e406539b82,5204,3,2024-11-29,,Active,No
31ec1c1b-b5bf-406e-a941-b431925d88de,5205,1,2025-12-15,2026-01-27,Churned,No
457b8779-afc0-424f-8d65-4f82699a83e9,5206,3,2025-04-02,,Active,Yes
7360ccb1-9165-4a9b-80b8-ad989e96712f,5207,1,2024-04-18,,Active,No
1a406322-7d4e-4000-be14-d76e1351baa9,5208,1,2024-07-24,2025-03-01,Churned,No
ec7f6b6a-b883-4f49-a240-014c1edcfa1c,5209,3,2025-05-13,2025-07-28,Churned,No
9ea4c0d3-5251-4cac-84b0-d74cb41bbdf9,5210,3,2023-12-08,,Active,No
62f31000-181f-457b-9cb2-8669c0055716,5211,1,2024-12-27,,Active,Yes
89ef604d-f6ea-44b2-94c2-508c5c3c237a,5212,1,2025-04-03,,Active,No
6fe06a1a-797e-45ba-a7d8-1cb275034b0f,5213,1,2025-10-13,2025-12-13,Churned,No
d3f2828c-bbc0-428a-8ebe-59073cb3c899,5214,1,2026-02-04,,Active,Yes
1126430f-0a8c-442e-83ab-f2c22d3b64c0,5215,1,2024-09-24,,Active,Yes
26800584-db32-4f96-ad2c-48a5fd2093aa,5216,3,2023-07-27,,Active,Yes
da18bd84-5f81-44c8-a8f6-b5114a49f9bf,5217,3,2024-02-09,,Active,Yes
49ddc724-1e93-4a02-9fe4-813e2efe2884,5218,2,2025-03-24,,Active,Yes
75b90a69-070d-4e3f-97cc-d7057745245a,5219,2,2023-06-18,,Active,Yes
7b03d626-f892-4ae8-a0f5-2693bb0c8ba4,5220,2,2024-05-15,,Active,Yes
7318a8ae-6c8b-4e04-8663-5c937f5d91a3,5221,3,2023-03-29,2024-10-03,Churned,No
83208b35-b028-4609-94bc-03877a145127,5222,3,2025-02-23,,Active,Yes
473149b5-a136-4edd-a633-cc40731d3daa,5223,3,2025-01-24,,Active,No
2bf5ab35-e6fe-4834-8605-b4b25b51745c,5224,1,2024-07-10,,Active,Yes
93a05a76-3afd-41e2-9431-fae870aa6db0,5225,3,2023-05-24,,Active,No
49e5954b-df63-41b8-aec6-0eb19112ff35,5226,1,2024-12-10,,Active,Yes
68caca11-3592-485f-934e-89f66108b118,5227,3,2025-06-09,2026-02-01,Churned,Yes
13c30008-718a-4a0d-adc9-b4e412b248c0,5228,3,2023-12-05,,Active,No
28610dd9-d465-42f2-95a6-442dde3368ad,5229,1,2025-12-27,,Active,No
31a02ffb-6dc5-425d-bfd3-04db91da1130,5230,3,2025-12-16,2026-02-03,Churned,No
201d7f59-beb1-43d6-9d9c-a177c296c9e1,5231,3,2025-12-23,,Active,No
06962595-d761-46e5-9f81-038c81b0267d,5232,3,2024-05-01,,Active,No
2e348511-df85-41d1-823f-8260d85101ca,5233,1,2023-05-28,,Active,No
8d71e75a-aca5-4eed-b8da-397f9555b8ad,5234,3,2024-03-21,,Active,No
3ef1ed17-d830-48d8-b353-c65b9c7d2a14,5235,3,2024-08-30,,Active,Yes
8f919b35-cf75-4684-b971-e49e36e8f774,5236,2,2025-02-12,2025-04-20,Churned,Yes
a8112eda-b848-49fb-a3cb-6946aa21a07b,5237,3,2023-06-10,,Active,Yes
cd683e0d-5126-4d9e-b7db-f22b4361cc2e,5238,1,2023-12-20,2025-12-17,Churned,No
142cf7b1-2b5a-45fd-8678-8245843ba662,5239,2,2025-07-20,,Active,No
19e78301-d10e-4efe-83fe-86c0efcd7188,5240,2,2025-07-09,,Active,No
f3eaf2dd-957a-4d5c-8fe4-ac3db7b8d347,5241,1,2026-01-28,,Active,No
5a063338-0f7f-4ddb-9e6c-2d7c7b774950,5242,1,2025-06-29,,Active,No
ee064910-7752-4d3b-a482-bd7f19450d03,5243,2,2024-06-27,,Active,No
240f1f8e-feb9-4842-9dda-0be59a76c73f,5244,1,2025-08-17,,Active,Yes
23d0cbe4-39c5-4d03-a5f2-bab7a26142cc,5245,1,2024-04-21,,Active,Yes
1b1bb1c6-620e-4d86-af2e-4161d12eb9ea,5246,2,2024-06-04,2025-12-05,Churned,Yes
34af33a2-c3ec-4bd8-aa16-0cedb5422c38,5247,2,2026-01-25,,Active,Yes
ff4bdb14-724e-4352-ac3b-bd718ef67cb9,5248,2,2024-09-19,2025-08-30,Churned,Yes
5772004e-ceb5-4fa4-b429-c25ca3846b0e,5249,2,2025-04-02,,Active,Yes
705aeae1-8560-4f78-b59f-ebce0bc5f400,5250,2,2025-09-20,2025-11-07,Churned,No
5cff5594-87aa-4997-b502-a2ada3d423af,5251,2,2025-08-28,,Active,Yes
911a160a-bf60-4776-b775-98667432f66c,5252,1,2024-02-21,2024-12-26,Churned,Yes
e81f01b8-3d4e-4f8a-ae71-849f5c208ea9,5253,3,2025-01-24,,Active,Yes
75793fb0-2910-4f0b-bd69-ef4e0d502a7e,5254,3,2023-06-25,,Active,Yes
c70977f4-4eea-48d9-afd0-c067d60c31a1,5255,1,2025-02-21,,Active,No
0a22f3b5-ccfe-4d2a-ae72-a4fb3f2045b5,5256,3,2024-04-16,,Active,No
3412646c-ba75-41cb-b495-9a81c26062df,5257,3,2025-11-15,2025-12-27,Churned,Yes
10e2ca7b-bc66-4db6-abbd-9705e3d86c49,5258,1,2023-06-27,,Active,No
150737ff-d5b9-400b-97b8-eeedbd52dc61,5259,1,2023-08-16,2023-08-31,Churned,No
11d033a4-7022-4d33-ad36-3e53eb648b35,5260,2,2025-02-22,,Active,No
aaea8ca2-2100-4368-b3d9-bf3ecc4f5cbd,5261,3,2023-10-09,,Active,Yes
83d3e86a-1a23-4117-8e7b-531cfa5c3a8f,5262,3,2024-01-08,,Active,Yes
d6737d10-87a2-42b0-a8ad-1773b1beab8e,5263,1,2024-04-27,,Active,No
dc587d40-31f6-4649-bfc6-c9b98ac8b03c,5264,1,2025-01-15,,Active,Yes
6a372bbc-ed27-4e59-a650-7bf943266512,5265,1,2024-04-02,,Active,No
931181f0-23ab-4dd8-8dba-377d95ca662f,5266,1,2025-06-24,,Active,No
75c10e62-2a8f-4749-913e-98aa208ef28c,5267,1,2023-11-27,2024-11-10,Churned,No
43e762d2-6e8a-4a28-9bba-91a7b72b1dec,5268,2,2024-01-08,2024-06-13,Churned,No
42dd9e97-9f38-4ffe-bceb-67d460c75168,5269,1,2023-09-15,2024-11-28,Churned,Yes
d3457091-3f26-4f7d-a667-2923fdd34132,5270,2,2025-08-30,,Active,Yes
43cec836-a4dc-4459-893f-3fde28bafa1c,5271,3,2026-01-01,2026-01-12,Churned,No
5520b181-954a-418e-9a4b-f42d11bbfd84,5272,2,2024-05-15,,Active,Yes
f9570a5b-8f46-45e1-8929-d2fdf6bf2d4a,5273,2,2023-02-16,,Active,Yes
e5b0b523-7826-4466-9a37-30eaa3ae3a00,5274,2,2024-12-25,,Active,Yes
d9a33e0c-7ea8-4428-b179-9d58feceafb9,5275,1,2023-05-23,2024-05-12,Churned,Yes
20206502-1b37-4989-8d86-8133e39d1948,5276,3,2025-12-14,2026-01-28,Churned,Yes
709d4fc0-e27d-4f7b-90ad-8a4682774c30,5277,2,2024-02-19,,Active,Yes
f9800129-88a6-4989-9c7e-accd9d77b87a,5278,1,2023-05-14,,Active,Yes
c6683cdd-f23a-4c5f-aa1b-c78b812661a7,5279,3,2025-05-09,,Active,Yes
70ca69e7-fa03-4848-ab20-f0625b23096c,5280,3,2025-10-26,,Active,Yes
20ba4e3d-7090-4c19-be31-55a6f0388693,5281,1,2024-11-11,,Active,Yes
ea8b90d0-79d3-4760-9daa-54f1401bf2c7,5282,1,2023-12-01,2025-10-27,Churned,Yes
59e92213-b7e1-4cdc-bb21-b7e2abe7ab17,5283,2,2023-12-22,,Active,Yes
8fefaa0c-f7a2-421b-8d74-26298c8b619e,5284,2,2024-06-16,2024-07-25,Churned,No
7f6711f5-d55d-4a9e-a9a2-900f5ab74c1a,5285,3,2023-06-02,,Active,No
360af72f-1cda-4eb0-b2f9-15d722ba3dcb,5286,2,2025-04-16,,Active,No
4da2592e-2ef5-4eed-866f-1d55c5d958db,5287,3,2023-09-15,2025-11-02,Churned,Yes
ab2007bf-a98b-4946-86c1-4dfc6cb9d6c2,5288,2,2024-03-14,,Active,No
3efdc155-df23-452a-9dd9-aa76edcdd69a,5289,3,2023-04-24,,Active,No
1db245ba-8b43-47ee-a1de-a58dfab92534,5290,1,2024-03-23,,Active,Yes
b1e8f405-5a7c-426e-b76a-f12d088b833b,5291,1,2025-12-01,,Active,Yes
309fe690-8435-4d58-91b4-9dd682db9210,5292,3,2025-06-23,2025-12-05,Churned,Yes
fe4c4df4-a49c-4075-b98d-37b0e47c94ca,5293,2,2023-12-03,2024-01-04,Churned,Yes
0886cf47-f646-47b1-be7a-f0c01088d75b,5294,3,2025-07-05,,Active,Yes
5d657218-fa72-4ade-80e2-1ad2f885bb46,5295,1,2023-05-04,,Active,Yes
ee79d1a6-a5f3-4bbd-b380-436278d75183,5296,2,2023-10-24,,Active,Yes
e1a189b6-4c9b-4f82-8772-23b2a2396dfa,5297,1,2023-05-04,,Active,No
9eeafb6e-5545-4bc3-adce-7b793eb61d4b,5298,3,2023-03-31,,Active,Yes
7587cd4b-107c-4750-9567-e774b970aac4,5299,3,2023-03-07,,Active,Yes
af86e0d8-fd43-48b8-b111-f08cb89db0a3,5300,3,2025-08-14,,Active,Yes
48e787cd-a003-4804-ad0c-5d3c5d52d21b,5301,1,2023-04-17,,Active,Yes
39ebf046-15f2-4aa0-8951-20918e1eb336,5302,2,2023-02-11,2024-03-16,Churned,No
468baf59-b4ef-4232-bf73-0f7265bbe2e2,5303,1,2023-11-14,,Active,Yes
a38f0887-e1a8-4285-b52a-05ed6880c543,5304,3,2025-01-26,,Active,No
2b338cdc-74c6-4bbf-a57a-15f75648ae94,5305,3,2025-04-30,,Active,Yes
8633ea32-f954-4501-91d4-0c3fa63fea48,5306,2,2024-08-10,,Active,No
83653a61-704b-422f-b0db-97c702502af7,5307,2,2024-08-23,,Active,Yes
9100340e-deb9-4553-8629-9c13a1adfb16,5308,1,2025-10-11,2025-11-05,Churned,No
d729e5ef-ad05-46bb-997f-e92a8bb77244,5309,3,2023-03-18,,Active,No
344028de-c0f2-4e19-9805-be7211609d14,5310,2,2024-08-23,,Active,No
78bc02d9-ee7b-4f2a-8431-5af8e9064ab1,5311,1,2024-04-11,2024-05-04,Churned,No
41e1e10a-c2b9-4a0c-8998-c48f23d9d730,5312,2,2025-05-10,,Active,Yes
896adce8-e5e6-44ac-b348-8f0e1713d256,5313,2,2024-06-22,,Active,Yes
79d29404-30bf-410b-8ccc-b0688e5a0fd7,5314,3,2025-08-13,,Active,Yes
30c72d6c-3fdb-49ac-81f5-ab3ea099b05e,5315,1,2025-12-03,,Active,No
300ae235-41e0-4401-8b66-ccc6aff0c227,5316,2,2025-02-14,,Active,No
547276af-d1a5-40c1-9e17-ee6957e2662b,5317,1,2024-09-21,,Active,No
948d99f7-4d8d-402c-bc9b-66a08506034a,5318,1,2024-09-11,2025-01-21,Churned,Yes
4dcb0dd3-a7ac-4619-a111-b61eef25d0fe,5319,1,2025-04-12,2025-12-17,Churned,Yes
c5a5fe3a-7ba2-45f0-81d9-70c62d2b9a78,5320,3,2024-01-04,2025-11-29,Churned,Yes
fb8932f8-12eb-4361-9f0b-da1582bfdb5a,5321,3,2023-08-09,,Active,No
2b5a2cb1-4aa4-494b-bb13-15e7caafddf8,5322,3,2025-03-03,,Active,No
49d55966-f4e5-4d7c-b9ff-cee5d98e1bee,5323,2,2024-06-02,2025-05-17,Churned,Yes
75eacbdb-86a0-4bc7-a39b-aba5dfcfefa4,5324,3,2024-11-12,,Active,Yes
b0f4ad51-701c-42fc-bcaa-2adddb9cb7d4,5325,1,2023-07-22,,Active,No
7cc30191-3f1e-460e-893e-8b1a1391b2b8,5326,1,2025-07-20,2025-09-12,Churned,No
e1109366-71c2-48f0-aa7e-1a29a7729ce5,5327,1,2024-08-31,,Active,Yes
b2919bb0-bd48-47a7-a2bd-9a31b6795a9f,5328,3,2023-04-22,,Active,No
5cf34f3e-f8b2-41b6-95aa-8344d55e19e9,5329,3,2025-05-01,,Active,Yes
70d31cbf-f32e-4313-b56f-ef585a447362,5330,2,2024-06-20,,Active,Yes
4e02e442-fca7-4246-9fc0-8feeacaabc34,5331,2,2023-08-15,,Active,Yes
52f1f9b8-88cf-45c3-b211-16042d994d12,5332,3,2023-02-20,,Active,No
e74b83ad-d0d5-4930-83e8-ba485f6002bd,5333,3,2023-04-10,,Active,No
cc40a00b-368c-49c1-8aa7-c5384309878e,5334,2,2025-11-28,,Active,No
49726cf4-6cf9-4f79-9837-7502a7144368,5335,1,2024-04-12,,Active,Yes
2ac0e83b-e2f3-4526-a1d3-0a0864bb78a3,5336,1,2025-10-22,2025-11-17,Churned,Yes
331cb973-f071-40e2-90ba-990c4fca9d60,5337,1,2025-10-24,,Active,Yes
516aa439-9d96-44e5-b7f7-b294d3bf0654,5338,2,2024-05-11,,Active,Yes
18ec8117-a7be-40de-9a05-0aeb707375f6,5339,2,2025-03-09,,Active,No
9c2016c0-4d08-46d1-b1ad-14d053d0e907,5340,1,2024-12-23,,Active,No
f535c662-e100-47e4-9db0-4931fa8b2f03,5341,2,2023-03-07,,Active,Yes
1833eb78-5772-42a0-89d4-1ae44bb0d277,5342,1,2023-09-26,,Active,No
7d4bea2d-a4fd-4bf5-a1c8-142f6aaf6298,5343,1,2026-01-10,,Active,No
05573d38-e2f6-4e1f-94fe-42f411dc5a03,5344,2,2025-03-26,2025-11-22,Churned,No
d0717dee-2037-40ba-8784-1708c05edd9c,5345,1,2023-07-04,,Active,No
b9f01aca-f25a-4cfd-9d27-01ab6b316274,5346,2,2024-12-01,,Active,Yes
9a238460-ac55-48c1-b846-a3ca700291e1,5347,3,2025-01-07,2025-07-17,Churned,Yes
a20e87f0-6f84-4cc5-880c-174d7b42fa09,5348,3,2025-06-13,,Active,No
e1790de0-8b5c-409e-8a2a-0ad3383aa899,5349,1,2025-09-30,,Active,Yes
32ebe6aa-19f6-46c4-8f2c-4339e00e5ac8,5350,1,2024-06-03,,Active,Yes
32864c8c-279c-48c5-b589-6d005facddf8,5351,1,2024-09-24,,Active,No
abb2682f-ccec-4fac-a0cf-fea9188c51bb,5352,1,2024-05-01,2025-08-24,Churned,Yes
f279110b-089f-4d3e-8427-38313e46dce5,5353,1,2023-05-22,2026-02-02,Churned,No
3ba24f2b-0c55-4e36-a981-4c68dd060ad1,5354,2,2024-03-14,,Active,Yes
85204b85-e930-4d1b-b4bb-85efae9f7049,5355,2,2025-01-10,,Active,No
cb81c344-2be1-4eb2-a0e4-b0224faf8294,5356,3,2024-09-12,2025-01-29,Churned,No
d700bb57-79cc-4221-8aa0-38466671ee75,5357,1,2025-11-27,,Active,Yes
d287c23f-6b35-43bc-9dcd-4e6547ca4f3b,5358,2,2024-06-05,,Active,Yes
6ca710e4-df03-42c8-92a8-655d17a65470,5359,2,2025-04-23,,Active,Yes
fd90f8ac-1fa7-4fb9-8e84-0c65398e4254,5360,1,2023-11-05,,Active,Yes
f069e00c-2518-4751-b783-6e2a6ad23490,5361,2,2024-03-05,,Active,Yes
c5c11bf1-a413-4146-8eb1-630562428ad0,5362,2,2023-03-05,,Active,No
ce8ca9c9-a808-4d78-8aee-76b26acd9502,5363,1,2023-11-22,,Active,Yes
74aa8544-8d0f-4421-baac-3c39664a85bf,5364,1,2024-06-06,2024-06-06,Churned,No
4baec83a-32fb-46b7-8e95-720b2abd4290,5365,3,2024-10-07,,Active,Yes
05dfeb71-7d84-4e62-b705-ee6c77e4073f,5366,3,2026-01-09,2026-01-12,Churned,No
1bd1734b-ac78-4118-8c45-020a8c9d0b13,5367,1,2026-01-19,,Active,Yes
5f49222e-2787-43a1-993c-41a8ddede351,5368,2,2023-06-15,,Active,Yes
a2f6ffb9-3b0e-4f9b-b4e6-65758bbf222f,5369,1,2023-10-08,,Active,No
4bbd90d8-8eec-4b3b-9f15-49b68b65bb36,5370,3,2024-02-13,2025-12-19,Churned,Yes
b1f82f63-3e51-43e4-9579-4b30182a2dae,5371,1,2023-03-19,,Active,No
40c1b4e7-c3c0-48f4-b5d6-c1ae5819b582,5372,2,2023-06-20,2023-06-29,Churned,No
f104ee9b-492e-4dea-b297-f60b1d1405cd,5373,3,2024-07-02,,Active,No
5ea1ad81-5d46-4027-8703-8671ccfe06b0,5374,2,2024-09-04,,Active,No
df03a0b5-790f-4015-9bc9-d5cb5cce4a8f,5375,2,2023-05-30,,Active,No
fbbdffc2-d540-4de5-ab91-362874dd697c,5376,2,2025-03-09,,Active,No
bb751acb-0dee-4175-8a8b-e0e9fcb212a0,5377,2,2025-11-10,,Active,No
4de84d15-f57b-4822-a595-672be95b1cd2,5378,3,2023-06-26,,Active,Yes
e0a0b3b1-a7c1-41f8-9553-bcdd1e38abd8,5379,1,2024-10-29,,Active,Yes
8020464e-3bd6-4877-923c-ea5cbd48a10d,5380,1,2025-12-16,,Active,Yes
541165ee-c996-4fbf-99ef-5ebe24256fea,5381,1,2023-06-05,2024-11-05,Churned,Yes
30261700-fa7d-4343-af44-ec98787ac561,5382,1,2024-05-14,2025-04-07,Churned,No
e688a249-510b-492c-85b1-de87ac8bc077,5383,3,2023-10-30,,Active,No
462288a7-54b3-4499-9b3f-65e4db8d656a,5384,2,2024-09-02,,Active,Yes
6ef5708a-7313-42ae-9522-0c31b681c678,5385,1,2024-09-12,,Active,Yes
2dd84680-6d2f-4bb0-bf54-4990f20c57f5,5386,3,2025-11-15,2026-02-01,Churned,No
a0868d58-e042-4924-9745-347cb270ccd0,5387,2,2024-03-18,,Active,No
cbdb3a92-b96a-4d62-90b1-f60764b88f9f,5388,1,2025-06-09,,Active,Yes
6b381c27-8f1d-4b0b-ad45-321f823adb4d,5389,1,2025-09-05,2026-01-09,Churned,No
dc8910de-ba79-461f-a404-4892e7a58722,5390,2,2024-09-05,,Active,No
cf4045c6-3226-44ec-a4aa-85d70e0e8dde,5391,1,2023-05-11,2026-01-22,Churned,Yes
9f4e14b8-5fd7-4958-a0d4-7ab4ed431a6e,5392,2,2023-05-04,,Active,No
ef6f10a5-b334-4578-bd74-8263050be406,5393,1,2024-05-07,,Active,Yes
55da19d0-03d1-40f2-9e25-cf155d45a609,5394,2,2025-10-29,,Active,Yes
3fc80015-f4c0-4928-9b9a-9abbbe3f8fa6,5395,2,2025-07-18,,Active,Yes
5ea0202d-65f2-4879-8995-921431e70dcf,5396,1,2025-06-04,,Active,No
60f6772c-3322-47d0-a01f-70f5512a0ad1,5397,3,2025-05-17,,Active,No
540075e3-2f77-45d9-a9a3-555deb0facc7,5398,1,2025-11-07,,Active,No
e7a1a4a9-163e-4f33-8539-2c891f509db3,5399,1,2024-12-18,,Active,No
eed7eb93-edac-45f2-90b7-31f63a9f3f6a,5400,2,2024-07-09,,Active,No
b336828d-53c3-4006-9f8b-8515b157052a,5401,2,2023-09-21,,Active,Yes
742fbdd3-8fec-40c2-bc5d-bc53fe140461,5402,2,2025-12-17,,Active,Yes
7d82820b-8e9e-4974-91d3-f32472365c8b,5403,2,2024-03-01,,Active,Yes
a7b56298-67b2-4c76-93a0-ef095cd17839,5404,2,2025-05-07,,Active,No
738e8eb2-83ae-4b65-8ca4-936d38ba934e,5405,3,2024-02-18,,Active,Yes
c21e05b2-f587-44e9-9d4b-d03f6f202992,5406,1,2025-10-05,,Active,Yes
3d56aa78-5344-43db-a8a4-800d8edab088,5407,1,2025-05-30,,Active,Yes
46437b03-7c0a-467e-a28f-d0c16aa43d3e,5408,2,2023-11-26,,Active,Yes
