PaymentID,CustomerID,Amount,PaymentDate,PaymentMethod,PaymentStatus,LatePaymentFlag
15729,1705,699,2024-12-30,Wallet,Failed,0
15730,6279,699,2025-10-23,UPI,Success,0
15731,3483,199,2025-02-26,Card,Success,0
15732,2697,699,2024-05-17,NetBanking,Success,0
15733,8304,399,2025-12-02,Card,Failed,1
15734,9489,699,2026-02-04,Card,Success,0
15735,7680,699,2025-03-25,Wallet,Failed,0
15736,7171,699,2024-11-28,Card,Failed,1
15737,6357,399,2025-11-15,Card,Success,0
15738,8142,699,2025-06-23,Card,Success,0
15739,3976,399,2025-08-11,UPI,Failed,0
15740,292,199,2025-09-27,NetBanking,Success,0
15741,1037,399,2024-12-16,Wallet,Success,0
15742,7234,199,2025-03-06,Card,Success,0
15743,2146,199,2025-11-13,Card,Success,0
15744,4823,399,2025-05-11,Wallet,Success,0
15745,7627,199,2025-03-18,NetBanking,Success,0
15746,4885,699,2024-11-30,Card,Success,0
15747,3961,399,2024-10-02,Wallet,Success,0
15748,6793,199,2025-09-06,Wallet,Success,0
15749,9580,699,2025-10-02,UPI,Success,0
15750,5933,399,2025-02-05,UPI,Success,0
15751,1070,399,2025-10-15,UPI,Success,0
15752,1567,399,2025-05-19,UPI,Success,0
15753,286,199,2026-02-08,UPI,Success,0
15754,4671,399,2024-08-01,Wallet,Failed,0
15755,3826,699,2025-09-20,Card,Success,0
15756,7881,699,2025-01-25,Wallet,Success,0
15757,2380,199,2025-02-02,Wallet,Success,0
15758,4358,699,2024-12-23,Card,Failed,0
15759,8171,699,2024-10-17,Wallet,Success,0
15760,1650,399,2025-07-31,Card,Success,0
15761,8941,399,2025-05-10,UPI,Success,0
15762,9095,199,2025-08-14,Card,Success,0
15763,4839,699,2025-10-13,Card,Success,0
15764,4329,399,2024-03-20,Card,Failed,0
15765,4466,699,2024-12-25,UPI,Success,1
15766,707,699,2026-01-16,NetBanking,Success,0
15767,3731,199,2024-03-23,Wallet,Success,0
15768,6850,399,2025-05-01,Wallet,Success,0
15769,8563,399,2025-09-22,NetBanking,Success,0
15770,8158,699,2024-03-20,Wallet,Success,0
15771,631,199,2024-08-07,NetBanking,Success,1
15772,5385,399,2025-08-15,Wallet,Success,0
15773,8664,399,2026-01-31,NetBanking,Success,0
15774,2190,199,2025-10-14,NetBanking,Success,1
15775,8811,699,2024-08-01,UPI,Success,0
15776,9161,399,2024-05-18,Wallet,Success,1
15777,9657,699,2025-06-29,Card,Success,0
15778,9329,399,2025-04-28,Wallet,Success,0
15779,1684,399,2024-07-24,Wallet,Failed,0
15780,6844,699,2024-07-14,UPI,Success,0
15781,4622,399,2025-12-30,NetBanking,Success,0
15782,7775,699,2024-05-23,NetBanking,Success,0
15783,8040,399,2025-11-10,Wallet,Success,1
15784,2060,199,2024-07-13,UPI,Success,0
15785,9735,399,2025-04-13,Wallet,Success,0
15786,9292,399,2025-12-21,UPI,Success,0
15787,740,699,2024-06-07,Card,Failed,0
15788,4715,399,2024-09-09,Wallet,Success,0
15789,8269,199,2025-03-17,UPI,Success,0
15790,7600,399,2025-05-09,Card,Success,0
15791,5846,399,2024-09-23,Card,Success,0
15792,8731,199,2024-08-31,Card,Success,0
15793,9583,699,2025-06-17,Wallet,Failed,0
15794,3197,399,2025-08-29,Card,Failed,0
15795,1368,199,2025-05-11,Card,Success,0
15796,3317,199,2024-10-15,Wallet,Failed,0
15797,5255,699,2024-03-13,UPI,Success,0
15798,5144,699,2024-11-25,Card,Success,0
15799,5413,199,2025-02-08,NetBanking,Success,0
15800,9959,199,2025-12-07,UPI,Success,0
15801,2136,399,2025-07-10,Wallet,Success,1
15802,5008,399,2025-12-23,UPI,Success,0
15803,7419,399,2025-06-24,UPI,Success,0
15804,5036,699,2024-06-28,Card,Success,0
15805,2808,699,2024-11-08,Card,Success,0
15806,1237,199,2024-12-27,NetBanking,Success,0
15807,3499,399,2026-01-19,Wallet,Success,1
15808,6096,199,2025-07-08,Card,Failed,0
15809,3316,199,2024-06-07,Wallet,Success,0
15810,9126,399,2024-06-07,UPI,Failed,0
15811,9183,399,2024-07-13,Card,Success,0
15812,5176,699,2024-03-11,Card,Success,0
15813,2758,399,2026-01-25,NetBanking,Success,0
15814,4907,699,2026-02-09,Card,Failed,0
15815,2468,399,2024-11-10,Wallet,Success,0
15816,7421,399,2024-08-01,NetBanking,Success,0
15817,5096,699,2024-12-11,NetBanking,Success,0
15818,6122,399,2024-06-30,Card,Success,0
15819,9046,399,2025-08-14,Card,Success,0
15820,1365,699,2025-03-09,NetBanking,Success,0
15821,8343,199,2025-12-21,Wallet,Success,0
15822,5031,399,2025-03-07,UPI,Success,0
15823,8502,399,2024-04-20,Wallet,Success,0
15824,1284,699,2024-02-29,NetBanking,Failed,0
15825,8035,699,2024-12-09,UPI,Success,0
15826,1610,199,2024-04-16,UPI,Success,0
15827,2388,699,2025-05-13,Wallet,Success,0
15828,3280,399,2024-06-21,NetBanking,Success,0
15829,7716,699,2024-07-04,Card,Success,0
15830,5593,699,2025-06-12,Wallet,Success,0
15831,8640,199,2024-12-25,UPI,Success,1
15832,5843,199,2024-08-30,UPI,Success,0
15833,4478,399,2025-03-20,Wallet,Success,0
15834,8249,399,2024-06-19,Card,Success,1
15835,8875,199,2024-05-22,Card,Success,0
15836,8882,699,2025-06-27,Card,Success,1
15837,4818,199,2024-04-07,NetBanking,Success,0
15838,5573,199,2025-08-12,Wallet,Failed,0
15839,8776,399,2025-01-13,NetBanking,Success,0
15840,6755,399,2025-01-20,NetBanking,Success,0
15841,8194,699,2025-02-18,Wallet,Success,0
15842,9378,399,2025-11-28,Wallet,Success,0
15843,2862,699,2025-01-21,Card,Success,1
15844,6639,699,2024-11-20,Wallet,Success,0
15845,3471,199,2024-04-03,Wallet,Success,0
15846,8248,199,2025-01-15,NetBanking,Success,0
15847,1895,399,2026-02-07,NetBanking,Success,0
15848,6973,699,2024-03-13,NetBanking,Success,0
15849,1848,399,2025-08-25,UPI,Success,0
15850,1437,399,2025-07-14,UPI,Success,1
15851,1501,399,2024-06-11,Wallet,Success,1
15852,5689,199,2024-11-21,Card,Success,0
15853,8524,199,2024-07-18,NetBanking,Success,0
15854,681,699,2025-12-04,UPI,Success,0
15855,3442,699,2024-03-21,Wallet,Failed,0
15856,4375,699,2025-07-22,Wallet,Success,1
15857,5801,699,2025-10-06,Wallet,Success,0
15858,9554,399,2025-03-18,UPI,Success,1
15859,9447,199,2024-10-08,Card,Success,0
15860,7969,399,2025-06-03,NetBanking,Success,1
15861,5667,699,2025-10-26,UPI,Success,0
15862,2400,199,2025-10-16,UPI,Success,1
15863,4184,399,2024-06-11,Card,Success,0
15864,2569,399,2025-11-17,Card,Success,1
15865,3444,399,2025-08-17,NetBanking,Failed,1
15866,2365,399,2025-01-20,NetBanking,Success,0
15867,8603,699,2025-04-16,NetBanking,Success,0
15868,9307,399,2024-10-08,Card,Success,1
15869,509,699,2025-07-21,Wallet,Success,0
15870,4157,699,2026-01-24,UPI,Success,1
15871,3213,399,2024-09-13,NetBanking,Failed,0
15872,8417,399,2024-11-14,Wallet,Success,0
15873,7254,699,2024-08-29,UPI,Success,0
15874,4213,699,2025-12-31,UPI,Success,0
15875,5045,699,2025-05-04,NetBanking,Success,0
15876,6674,699,2024-10-27,NetBanking,Success,1
15877,1100,199,2025-10-18,UPI,Success,1
15878,2673,699,2024-05-07,Wallet,Success,0
15879,8565,399,2025-07-19,Wallet,Success,1
15880,3206,399,2024-05-15,Wallet,Success,1
15881,7596,399,2025-11-18,Card,Success,0
15882,6376,199,2024-08-03,Wallet,Success,0
15883,4894,699,2025-09-30,Wallet,Success,0
15884,3118,399,2024-10-27,Wallet,Success,0
15885,2467,699,2024-02-21,Wallet,Success,0
15886,8287,699,2025-03-04,NetBanking,Success,0
15887,8607,699,2025-09-26,UPI,Success,0
15888,7963,699,2024-05-20,Card,Success,0
15889,8783,199,2025-11-06,NetBanking,Success,0
15890,9254,199,2026-01-14,Card,Success,1
15891,3099,699,2024-08-30,UPI,Success,0
15892,6034,699,2025-10-30,Card,Success,0
15893,5397,399,2025-08-10,Card,Success,0
15894,6579,399,2025-04-20,Wallet,Success,0
15895,555,199,2025-05-23,Wallet,Success,0
15896,5647,199,2024-02-27,NetBanking,Failed,0
15897,4213,699,2024-06-25,Wallet,Success,1
15898,2598,199,2025-01-12,UPI,Success,0
15899,8420,399,2024-10-20,NetBanking,Success,0
15900,8294,199,2024-05-27,Card,Success,1
15901,499,399,2024-09-18,Card,Failed,0
15902,6594,199,2025-09-27,Card,Success,0
15903,3830,399,2025-06-13,Card,Failed,0
15904,87,699,2025-02-10,Card,Failed,0
15905,5825,199,2025-10-19,Wallet,Success,1
15906,1665,699,2025-01-31,UPI,Success,0
15907,3699,399,2025-10-10,Card,Success,0
15908,1112,199,2026-01-03,Card,Success,1
15909,3153,699,2024-10-25,Wallet,Success,0
15910,6939,399,2025-10-12,Wallet,Success,0
15911,2756,399,2024-08-30,Card,Success,1
15912,7127,699,2026-01-13,Card,Success,0
15913,4918,699,2024-10-12,Card,Success,0
15914,6838,699,2025-12-18,Wallet,Success,0
15915,8946,399,2024-06-01,Card,Success,1
15916,905,199,2024-10-05,Wallet,Success,0
15917,4894,399,2024-08-20,Card,Success,0
15918,8921,199,2025-04-21,Wallet,Success,0
15919,6725,199,2025-05-14,Wallet,Success,0
15920,6516,699,2024-06-19,Card,Failed,0
15921,2236,699,2025-11-11,Card,Success,0
15922,1792,699,2026-01-21,UPI,Success,0
15923,8816,399,2025-05-18,Card,Success,1
15924,3721,199,2025-06-14,Card,Failed,0
15925,6581,399,2024-04-04,Card,Success,0
15926,2580,199,2025-03-15,Card,Success,0
15927,461,199,2024-09-24,UPI,Success,1
15928,2123,699,2024-09-03,NetBanking,Success,0
15929,1866,199,2025-05-19,UPI,Success,0
15930,1598,199,2025-04-11,NetBanking,Success,0
15931,9582,399,2025-05-12,Card,Success,0
15932,9577,699,2024-02-10,Wallet,Failed,0
15933,6676,199,2024-03-03,Wallet,Success,0
15934,6773,699,2025-11-30,Wallet,Success,0
15935,3264,199,2024-09-12,Card,Success,0
15936,9405,399,2025-12-04,UPI,Success,0
15937,4724,199,2024-06-27,Wallet,Failed,0
15938,8572,399,2025-06-12,Wallet,Success,0
15939,2233,199,2024-03-08,NetBanking,Success,0
15940,7532,399,2025-06-29,UPI,Success,0
15941,5076,699,2025-05-02,Card,Success,0
15942,825,199,2025-11-11,Wallet,Success,0
15943,2467,399,2024-02-15,Wallet,Success,1
15944,3133,399,2024-05-08,UPI,Success,0
15945,1451,699,2024-08-30,Card,Success,0
15946,3906,399,2025-02-10,NetBanking,Success,0
15947,9228,699,2024-03-11,Card,Success,0
15948,8914,199,2024-05-03,NetBanking,Failed,1
15949,8199,399,2024-07-26,NetBanking,Success,0
15950,2126,699,2024-06-23,UPI,Success,1
15951,4320,399,2024-10-24,Wallet,Success,0
15952,5250,699,2025-01-20,UPI,Success,1
15953,1440,199,2025-12-12,UPI,Success,0
15954,5961,199,2025-11-24,NetBanking,Failed,0
15955,9927,699,2024-07-20,Card,Success,0
15956,4373,699,2025-08-29,UPI,Success,1
15957,5399,699,2025-11-11,Wallet,Success,0
15958,4248,699,2024-07-05,NetBanking,Success,1
15959,2248,699,2024-09-24,UPI,Success,1
15960,9803,199,2024-05-13,UPI,Success,0
15961,3337,199,2025-04-04,Card,Success,1
15962,6985,699,2024-08-21,Wallet,Failed,0
15963,469,399,2024-03-04,Wallet,Success,0
15964,7369,199,2024-07-08,Card,Success,0
15965,4103,199,2025-11-19,UPI,Success,0
15966,627,699,2024-03-13,Wallet,Success,0
15967,5879,199,2024-07-08,Wallet,Success,0
15968,466,399,2024-12-28,Wallet,Success,0
15969,9115,699,2024-02-20,Wallet,Success,0
15970,5020,399,2025-02-03,Card,Success,0
15971,1643,399,2025-08-13,UPI,Success,0
15972,5672,699,2025-07-23,Wallet,Success,0
15973,3320,699,2024-04-06,UPI,Success,1
15974,6344,399,2024-05-21,NetBanking,Success,0
15975,2447,199,2024-12-11,Card,Success,0
15976,3017,399,2026-01-26,NetBanking,Success,1
15977,4158,699,2024-05-19,NetBanking,Success,0
15978,6784,699,2024-08-10,NetBanking,Success,0
15979,6549,399,2024-03-11,NetBanking,Success,1
15980,4454,399,2026-01-03,NetBanking,Success,0
15981,2220,399,2026-01-27,NetBanking,Success,0
15982,1053,399,2024-10-05,NetBanking,Success,0
15983,8603,399,2024-07-05,NetBanking,Success,0
15984,2430,199,2025-08-14,Card,Success,0
15985,4567,399,2025-05-03,Wallet,Success,0
15986,5365,399,2024-12-18,Card,Success,0
15987,5876,399,2025-01-28,Card,Success,1
15988,7636,399,2024-07-28,Card,Success,1
15989,9676,399,2025-02-15,Card,Success,1
15990,1842,399,2024-02-29,Card,Success,0
15991,5516,199,2024-12-12,NetBanking,Success,0
15992,8387,699,2025-03-22,NetBanking,Success,0
15993,477,699,2025-07-12,UPI,Success,0
15994,6163,699,2025-07-28,Wallet,Success,0
15995,7197,399,2025-03-26,NetBanking,Success,0
15996,8600,399,2024-11-16,Wallet,Failed,1
15997,8368,699,2024-05-04,UPI,Success,0
15998,6812,199,2024-07-28,UPI,Success,0
15999,7426,199,2024-11-07,Wallet,Success,0
16000,8052,199,2025-03-30,UPI,Success,0
16001,5914,399,2025-10-18,Card,Success,0
16002,9549,199,2025-08-07,Card,Success,0
16003,7483,199,2025-02-12,UPI,Success,0
16004,2755,399,2024-07-14,NetBanking,Success,0
16005,3618,699,2024-05-20,Wallet,Success,0
16006,173,399,2024-09-24,UPI,Success,0
16007,8499,199,2024-07-30,Wallet,Success,0
16008,3288,699,2024-06-09,NetBanking,Success,0
16009,9422,199,2026-02-02,Wallet,Success,0
16010,2429,199,2025-11-12,Wallet,Success,0
16011,3837,699,2024-07-18,Wallet,Success,0
16012,6801,699,2025-08-01,Wallet,Success,0
16013,1694,699,2024-10-06,Card,Success,0
16014,6731,399,2024-12-14,Card,Success,0
16015,9809,399,2024-06-25,NetBanking,Success,0
16016,8690,699,2025-06-29,Wallet,Success,0
16017,2821,199,2025-01-20,UPI,Success,1
16018,9479,199,2024-06-18,UPI,Success,0
16019,5320,199,2025-11-17,Card,Success,0
16020,4912,199,2024-03-25,Wallet,Success,0
16021,4630,699,2025-11-15,UPI,Success,0
16022,3642,199,2025-02-26,Card,Success,0
16023,4402,699,2024-04-26,Wallet,Success,0
16024,7952,199,2025-08-05,Card,Success,0
16025,4950,399,2025-05-16,UPI,Success,0
16026,2707,199,2024-09-03,Card,Success,0
16027,6973,399,2024-11-18,Wallet,Success,1
16028,2508,399,2024-04-26,Card,Success,0
16029,8776,399,2025-05-05,NetBanking,Success,0
16030,1031,199,2025-09-01,Wallet,Failed,0
16031,1251,699,2025-11-25,Wallet,Success,0
16032,3773,699,2025-06-14,Card,Success,1
16033,2902,199,2024-11-30,Card,Success,1
16034,8480,399,2025-07-19,Card,Success,0
16035,1763,399,2025-03-31,Card,Success,0
16036,8200,199,2025-03-28,Card,Success,0
16037,3767,699,2025-03-19,Card,Success,0
16038,5763,699,2024-06-09,NetBanking,Failed,0
16039,4445,399,2025-08-31,Wallet,Success,0
16040,5215,199,2024-05-18,Wallet,Success,0
16041,4470,199,2025-05-23,Wallet,Success,0
16042,7103,199,2025-08-01,UPI,Success,0
16043,7931,699,2024-12-05,NetBanking,Success,0
16044,5254,399,2024-04-04,NetBanking,Success,0
16045,4288,699,2024-08-09,NetBanking,Success,0
16046,1178,199,2025-08-08,UPI,Success,0
16047,3708,699,2026-01-14,Wallet,Success,0
16048,9523,399,2025-02-03,NetBanking,Success,0
16049,2771,699,2024-03-17,Wallet,Success,0
16050,5531,699,2024-10-14,UPI,Success,0
16051,9183,399,2024-03-28,UPI,Failed,0
16052,3761,699,2025-02-05,Wallet,Failed,0
16053,632,399,2024-12-14,Card,Failed,0
16054,899,399,2026-02-05,Wallet,Success,0
16055,2834,399,2024-06-16,Card,Success,0
16056,2770,199,2024-04-09,Wallet,Success,0
16057,1478,199,2025-11-09,NetBanking,Success,0
16058,8946,699,2025-10-03,NetBanking,Success,0
16059,2753,399,2025-04-21,UPI,Success,1
16060,4992,399,2025-04-09,UPI,Success,1
16061,2256,199,2024-10-29,Wallet,Success,1
16062,1021,199,2025-03-26,UPI,Success,0
16063,4473,199,2025-11-01,NetBanking,Success,1
16064,2953,199,2025-09-19,Wallet,Failed,0
16065,1978,399,2024-07-01,UPI,Success,0
16066,6365,699,2025-06-17,Card,Success,1
16067,1582,199,2024-03-23,NetBanking,Failed,1
16068,200,199,2026-01-17,Wallet,Success,1
16069,4856,699,2024-07-23,Wallet,Success,0
16070,4234,399,2024-07-24,UPI,Failed,0
16071,772,399,2024-11-06,Wallet,Success,1
16072,6973,399,2025-12-19,Card,Success,0
16073,8267,699,2025-10-29,Wallet,Success,1
16074,346,199,2024-08-18,Wallet,Success,0
16075,5728,399,2024-02-21,Card,Success,0
16076,9588,699,2026-01-26,UPI,Success,0
16077,8196,399,2024-06-07,NetBanking,Success,1
16078,6885,199,2025-07-27,UPI,Success,1
16079,8280,399,2025-06-02,Wallet,Success,1
16080,5473,399,2025-10-03,Card,Success,0
16081,3531,199,2024-10-12,UPI,Success,0
16082,9040,399,2024-11-05,UPI,Success,0
16083,6243,399,2024-10-31,Wallet,Success,0
16084,2404,399,2025-05-14,UPI,Success,0
16085,8352,199,2024-05-15,UPI,Success,0
16086,4074,199,2024-07-22,Wallet,Failed,1
16087,1029,199,2025-11-15,Card,Success,0
16088,3677,399,2025-01-03,Wallet,Success,0
16089,6643,699,2024-02-22,NetBanking,Success,0
16090,2595,199,2025-06-08,UPI,Success,0
16091,9728,699,2025-09-01,UPI,Success,0
16092,3709,399,2025-06-10,UPI,Success,0
16093,9858,399,2025-10-10,Wallet,Success,0
16094,1748,399,2025-09-14,NetBanking,Success,1
16095,9359,699,2025-05-25,Card,Success,0
16096,3700,699,2024-12-09,UPI,Success,0
16097,2817,199,2025-06-19,Card,Success,0
16098,6271,399,2025-09-19,Card,Success,0
16099,1785,399,2025-07-05,Card,Success,0
16100,8324,699,2025-11-17,Wallet,Success,0
16101,4287,399,2025-01-07,UPI,Success,1
16102,6373,399,2025-01-04,NetBanking,Success,0
16103,4508,699,2025-04-21,NetBanking,Success,0
16104,6836,699,2025-07-06,Card,Success,0
16105,3900,699,2025-05-04,Card,Failed,0
16106,3580,699,2025-08-14,UPI,Success,0
16107,6655,199,2026-02-04,Wallet,Success,0
16108,8882,199,2025-09-20,NetBanking,Failed,0
16109,2815,399,2024-12-18,NetBanking,Success,0
16110,6528,399,2024-03-11,NetBanking,Success,1
16111,9496,199,2024-05-09,UPI,Success,0
16112,4548,399,2025-04-02,NetBanking,Success,0
16113,9097,199,2025-01-24,NetBanking,Success,0
16114,7610,399,2024-09-01,NetBanking,Success,0
16115,1293,199,2024-09-24,Wallet,Success,0
16116,2754,199,2024-09-23,Wallet,Success,0
16117,9401,399,2024-12-18,Wallet,Success,0
16118,9495,199,2025-11-08,UPI,Success,0
16119,4135,399,2025-09-21,Wallet,Success,0
16120,5202,199,2025-07-08,NetBanking,Success,0
16121,4243,399,2025-11-07,UPI,Success,0
16122,5084,199,2024-10-01,Wallet,Success,1
16123,3901,699,2024-07-06,Wallet,Success,0
16124,1747,699,2026-01-05,Card,Success,0
16125,2285,699,2025-12-17,Wallet,Failed,0
16126,7517,699,2025-07-31,Card,Success,0
16127,5095,399,2025-03-06,Wallet,Success,1
16128,6286,699,2024-10-14,Wallet,Success,0
16129,7026,399,2026-01-09,Wallet,Success,0
16130,7937,199,2024-09-05,Wallet,Success,0
16131,5357,399,2024-03-23,NetBanking,Failed,1
16132,4361,199,2024-10-24,Wallet,Success,0
16133,3928,199,2024-08-22,UPI,Success,0
16134,9420,699,2025-05-19,UPI,Failed,0
16135,6553,699,2025-11-15,Card,Success,0
16136,1534,399,2024-09-25,NetBanking,Success,0
16137,5965,699,2025-11-10,NetBanking,Success,1
16138,8151,399,2024-03-18,Card,Success,0
16139,7033,699,2026-02-04,NetBanking,Success,0
16140,6454,199,2025-05-04,NetBanking,Success,0
16141,9461,699,2025-07-24,Wallet,Failed,0
16142,2361,399,2025-01-28,Card,Success,0
16143,1312,699,2024-07-01,UPI,Success,0
16144,5005,399,2024-08-16,UPI,Success,0
16145,6291,199,2024-09-02,Wallet,Success,0
16146,9499,399,2024-07-28,Wallet,Success,0
16147,6189,399,2024-12-03,Card,Success,0
16148,8840,399,2025-08-20,Wallet,Success,0
16149,604,399,2025-03-10,Card,Success,1
16150,4635,399,2025-04-19,Wallet,Success,0
16151,9903,699,2024-06-02,Card,Success,0
16152,127,199,2024-02-11,Card,Success,0
16153,8910,399,2025-12-10,UPI,Success,0
16154,8383,199,2024-11-20,Card,Failed,1
16155,8462,699,2025-09-29,NetBanking,Success,0
16156,5850,399,2024-06-09,Wallet,Success,0
16157,9605,699,2025-07-15,Card,Success,1
16158,4224,199,2024-08-20,NetBanking,Success,1
16159,7349,699,2025-08-25,Wallet,Failed,0
16160,452,699,2024-05-04,Card,Failed,0
16161,1627,399,2024-12-15,Card,Success,0
16162,6135,699,2024-04-21,Wallet,Success,0
16163,8864,199,2025-09-16,Card,Success,0
16164,6112,199,2025-11-02,Card,Success,0
16165,848,199,2024-09-17,Wallet,Success,1
16166,5068,399,2025-04-04,UPI,Success,0
16167,1916,399,2024-08-30,UPI,Success,1
16168,3423,399,2025-04-25,Wallet,Success,0
16169,6441,399,2024-03-22,Card,Success,0
16170,3264,199,2025-03-25,Wallet,Success,0
16171,1347,699,2025-05-16,Card,Success,0
16172,5851,199,2024-07-26,UPI,Success,0
16173,9493,399,2024-09-17,UPI,Success,0
16174,2816,699,2024-05-02,Card,Success,0
16175,2303,699,2025-02-20,Card,Success,0
16176,4575,699,2024-05-30,Card,Failed,1
16177,962,699,2024-11-22,Wallet,Success,0
16178,6203,199,2025-01-18,UPI,Failed,0
16179,6594,699,2024-08-14,UPI,Success,0
16180,7992,699,2024-07-12,UPI,Success,0
16181,1572,699,2024-09-08,UPI,Success,1
16182,583,199,2025-01-13,Card,Success,0
16183,8428,399,2025-02-16,UPI,Success,1
16184,4836,699,2026-02-09,UPI,Success,1
16185,4511,199,2025-02-20,Card,Success,0
16186,5225,399,2024-11-05,UPI,Failed,1
16187,8452,699,2025-04-12,NetBanking,Success,0
16188,1551,699,2024-09-01,Wallet,Success,0
16189,9138,399,2024-12-25,NetBanking,Success,0
16190,905,399,2024-04-18,NetBanking,Success,0
16191,4032,399,2024-03-22,NetBanking,Success,0
16192,5312,399,2024-07-26,Card,Success,1
16193,2369,199,2024-03-01,Wallet,Success,0
16194,9129,399,2025-07-01,Card,Success,0
16195,4516,199,2025-03-19,Card,Success,0
16196,1640,399,2025-04-29,Card,Success,0
16197,3901,399,2025-04-07,NetBanking,Success,0
16198,8120,699,2025-09-01,UPI,Success,0
16199,6632,199,2025-11-11,UPI,Success,0
16200,4909,699,2025-02-03,NetBanking,Success,0
16201,718,199,2024-08-25,Wallet,Success,0
16202,2339,399,2026-01-27,NetBanking,Success,0
16203,7596,699,2025-09-09,Wallet,Success,0
16204,7087,699,2024-11-24,Card,Success,0
16205,4421,199,2025-08-02,Wallet,Success,0
16206,2036,399,2024-10-18,Card,Success,0
16207,3687,399,2025-04-19,NetBanking,Success,0
16208,722,699,2025-06-08,Wallet,Success,0
16209,1863,199,2024-03-02,NetBanking,Success,0
16210,9560,699,2025-03-11,Wallet,Success,1
16211,8970,699,2026-01-13,Wallet,Success,0
16212,4031,399,2024-07-25,Card,Success,0
16213,2323,699,2024-07-17,NetBanking,Success,0
16214,4354,699,2025-04-07,NetBanking,Success,0
16215,3015,699,2025-05-11,NetBanking,Success,0
16216,6142,699,2024-10-24,NetBanking,Failed,0
16217,3089,399,2024-04-05,NetBanking,Success,0
16218,8125,399,2024-03-22,NetBanking,Success,1
16219,6258,399,2024-11-07,Card,Success,0
16220,5441,399,2025-03-04,UPI,Success,1
16221,1123,199,2024-09-29,UPI,Success,0
16222,6421,399,2024-06-30,UPI,Success,0
16223,8411,699,2024-02-19,NetBanking,Success,0
16224,6732,699,2024-09-28,NetBanking,Failed,0
16225,2077,699,2024-12-24,UPI,Success,0
16226,4988,699,2024-06-13,NetBanking,Success,0
16227,6030,199,2024-11-01,NetBanking,Success,0
16228,6361,199,2024-05-30,Wallet,Success,0
16229,4436,199,2024-06-13,Card,Failed,0
16230,9857,699,2025-11-03,NetBanking,Success,0
16231,3503,699,2025-09-30,NetBanking,Success,1
16232,3106,699,2026-01-06,Card,Success,0
16233,9907,699,2024-04-30,Wallet,Success,0
16234,8772,399,2025-12-02,Card,Success,0
16235,1270,699,2025-02-26,Wallet,Success,0
16236,8431,399,2024-11-13,NetBanking,Success,0
16237,8938,699,2024-04-01,Card,Success,0
16238,6658,199,2024-12-08,Card,Success,0
16239,6890,199,2025-11-18,Card,Success,0
16240,5860,199,2024-02-18,Wallet,Success,0
16241,7973,399,2026-01-06,UPI,Failed,0
16242,2524,699,2024-11-16,UPI,Success,0
16243,1877,399,2024-11-23,Card,Failed,0
16244,3119,399,2025-09-09,UPI,Failed,0
16245,4833,199,2024-07-12,Wallet,Success,0
16246,8600,699,2025-03-27,NetBanking,Success,0
16247,8676,199,2025-06-09,Wallet,Failed,0
16248,3354,199,2025-08-25,UPI,Success,1
16249,9910,399,2025-05-09,Card,Failed,1
16250,8148,199,2025-12-26,UPI,Success,0
16251,789,399,2025-05-20,Wallet,Success,1
16252,7013,199,2025-10-04,UPI,Success,0
16253,1921,399,2025-11-05,UPI,Success,1
16254,6082,199,2025-08-19,NetBanking,Success,0
16255,2169,399,2024-03-13,Card,Success,1
16256,3843,399,2026-01-06,Wallet,Success,0
16257,8436,399,2025-03-14,Wallet,Success,0
16258,3511,199,2025-07-09,UPI,Success,0
16259,1338,399,2024-03-31,NetBanking,Success,0
16260,3450,699,2024-04-05,Card,Success,0
16261,6534,699,2025-06-10,Card,Success,0
16262,5876,199,2025-05-29,Card,Success,0
16263,5488,399,2025-12-20,Wallet,Success,0
16264,7448,199,2025-04-02,Card,Success,0
16265,6233,199,2025-05-21,UPI,Success,0
16266,227,199,2025-10-16,Card,Success,0
16267,989,199,2025-02-18,NetBanking,Success,0
16268,9893,199,2025-12-23,Wallet,Success,1
16269,3850,399,2024-10-27,UPI,Success,0
16270,3162,199,2025-03-07,NetBanking,Success,0
16271,4295,399,2024-06-28,UPI,Success,0
16272,5205,699,2024-05-30,NetBanking,Failed,0
16273,7570,199,2024-09-12,Wallet,Success,0
16274,4796,399,2025-11-19,Wallet,Success,0
16275,9871,199,2024-07-04,Card,Failed,1
16276,7658,699,2024-11-07,Wallet,Failed,0
16277,2389,199,2025-01-08,Wallet,Failed,0
16278,6947,199,2025-11-08,UPI,Success,0
16279,7867,199,2025-01-01,NetBanking,Success,0
16280,5960,199,2025-09-23,UPI,Success,0
16281,9923,699,2024-07-02,NetBanking,Success,0
16282,5651,399,2024-03-16,UPI,Success,0
16283,4518,399,2025-07-29,UPI,Success,0
16284,2151,699,2025-12-03,UPI,Failed,0
16285,25,699,2024-07-06,Card,Success,0
16286,7493,199,2024-10-06,UPI,Success,0
16287,8460,199,2024-10-05,Card,Success,1
16288,6581,399,2026-02-09,NetBanking,Success,0
16289,4785,399,2024-05-13,NetBanking,Success,0
16290,9192,399,2024-11-09,Wallet,Success,0
16291,9970,699,2025-05-16,Card,Success,0
16292,7553,699,2025-12-28,Card,Success,0
16293,6591,699,2025-07-07,Wallet,Success,1
16294,7543,699,2024-07-04,Card,Success,0
16295,2283,399,2024-11-02,UPI,Success,0
16296,9263,399,2024-12-06,Card,Success,0
16297,1617,199,2024-11-25,Wallet,Success,0
