CustomerID,Gender,age,Region,JoinDate,CustomerSegment,TenureMonths,DeviceType,SupportTicketsCount
4301,Female,59,South,2022-04-21,Prepaid,46,iOS,2
4302,Male,58,South,2024-12-04,Postpaid,14,Feature Phone,2
4303,Female,59,North,2025-02-03,Prepaid,12,Android,5
4304,Male,18,East,2024-01-16,Postpaid,25,Android,1
4305,Female,63,West,2021-03-22,Prepaid,59,iOS,1
4306,Female,43,North,2021-08-16,Postpaid,54,Feature Phone,5
4307,Female,38,North,2023-09-06,Postpaid,29,Feature Phone,0
4308,Male,20,West,2024-03-18,Prepaid,23,Android,0
4309,Female,38,West,2023-03-26,Prepaid,35,Android,5
4310,Male,31,South,2022-02-01,Prepaid,49,Android,5
4311,Male,64,South,2022-08-12,Postpaid,42,Android,2
4312,Male,62,North,2021-04-30,Prepaid,58,iOS,3
4313,Male,60,North,2021-08-25,Prepaid,54,Feature Phone,3
4314,Male,20,West,2021-11-29,Postpaid,51,Android,2
4315,Male,60,North,2021-04-16,Postpaid,58,iOS,4
4316,Female,37,West,2022-03-04,Postpaid,47,iOS,4
4317,Male,33,West,2025-10-04,Postpaid,4,Feature Phone,0
4318,Male,57,East,2022-12-22,Postpaid,38,iOS,3
4319,Female,20,West,2021-09-11,Postpaid,53,Android,4
4320,Male,37,South,2024-09-29,Postpaid,16,Android,2
4321,Female,59,South,2023-06-26,Postpaid,32,Feature Phone,1
4322,Male,32,West,2024-06-05,Postpaid,20,Feature Phone,5
4323,Male,33,West,2023-02-06,Postpaid,36,Android,3
4324,Female,31,West,2022-03-17,Prepaid,47,iOS,3
4325,Male,26,East,2024-09-28,Postpaid,16,iOS,4
4326,Male,39,North,2023-03-26,Prepaid,35,Feature Phone,1
4327,Female,49,West,2025-03-26,Postpaid,10,iOS,5
4328,Female,52,West,2023-08-01,Prepaid,30,iOS,0
4329,Female,28,East,2025-11-04,Prepaid,3,Android,0
4330,Male,47,West,2021-05-27,Prepaid,57,iOS,4
4331,Male,18,East,2025-06-03,Prepaid,8,Android,0
4332,Male,24,West,2024-12-29,Postpaid,13,iOS,4
4333,Male,24,South,2022-02-15,Prepaid,48,Feature Phone,0
4334,Male,51,North,2023-05-01,Postpaid,33,Android,0
4335,Male,64,West,2023-12-12,Postpaid,26,Android,0
4336,Female,27,North,2024-04-23,Prepaid,21,Android,5
4337,Male,51,South,2024-06-07,Prepaid,20,Feature Phone,4
4338,Male,45,South,2023-05-05,Postpaid,33,iOS,0
4339,Female,55,West,2021-10-06,Prepaid,52,iOS,2
4340,Male,21,West,2024-09-18,Postpaid,17,Android,1
4341,Female,59,South,2021-12-11,Postpaid,50,Feature Phone,1
4342,Female,26,West,2024-04-18,Prepaid,22,Feature Phone,1
4343,Male,40,North,2021-05-06,Postpaid,58,iOS,1
4344,Female,23,South,2021-10-10,Postpaid,52,Android,5
4345,Male,44,North,2023-09-01,Postpaid,29,Android,0
4346,Female,32,East,2022-03-06,Postpaid,47,Android,2
4347,Male,34,North,2025-11-24,Prepaid,2,Android,5
4348,Male,43,South,2021-10-24,Postpaid,52,Feature Phone,4
4349,Male,56,South,2025-08-22,Prepaid,5,iOS,4
4350,Female,58,East,2021-10-02,Postpaid,53,Android,0
4351,Female,18,South,2026-02-03,Postpaid,0,Android,4
4352,Male,19,North,2024-02-09,Prepaid,24,Android,3
4353,Male,27,East,2021-10-11,Prepaid,52,Android,0
4354,Male,36,West,2021-06-01,Prepaid,57,Feature Phone,4
4355,Male,21,North,2024-09-05,Postpaid,17,Android,0
4356,Male,27,East,2021-07-01,Prepaid,56,Android,5
4357,Male,57,South,2022-01-19,Postpaid,49,Android,5
4358,Female,45,West,2021-10-25,Prepaid,52,Android,3
4359,Male,20,North,2021-11-17,Prepaid,51,Feature Phone,3
4360,Male,30,North,2022-04-21,Postpaid,46,Android,0
4361,Male,51,East,2024-02-10,Postpaid,24,iOS,2
4362,Female,42,East,2021-12-14,Prepaid,50,Android,1
4363,Female,18,East,2024-05-07,Postpaid,21,Android,3
4364,Male,25,East,2021-08-13,Postpaid,54,iOS,4
4365,Female,25,West,2022-01-04,Postpaid,49,iOS,1
4366,Female,34,South,2026-02-07,Postpaid,0,Android,3
4367,Male,25,West,2024-09-08,Prepaid,17,iOS,2
4368,Female,22,North,2023-01-16,Prepaid,37,Feature Phone,4
4369,Female,30,West,2025-08-14,Postpaid,6,iOS,2
4370,Male,35,East,2022-11-01,Postpaid,39,iOS,5
4371,Female,42,North,2021-06-20,Postpaid,56,Feature Phone,5
4372,Female,59,East,2022-04-05,Postpaid,46,iOS,1
4373,Male,54,East,2021-06-07,Prepaid,56,Android,0
4374,Male,36,North,2023-02-12,Postpaid,36,iOS,2
4375,Female,62,South,2022-06-04,Prepaid,44,iOS,5
4376,Female,63,South,2021-11-17,Postpaid,51,Feature Phone,3
4377,Male,45,South,2023-05-01,Prepaid,33,Feature Phone,4
4378,Female,21,North,2022-10-03,Postpaid,40,Feature Phone,3
4379,Male,56,East,2022-08-21,Postpaid,42,Feature Phone,2
4380,Female,26,East,2025-10-12,Postpaid,4,Feature Phone,2
4381,Female,46,North,2023-10-07,Postpaid,28,iOS,3
4382,Male,46,South,2023-12-02,Prepaid,26,iOS,2
4383,Female,26,North,2022-06-05,Postpaid,44,Feature Phone,0
4384,Male,38,East,2022-11-26,Postpaid,39,Feature Phone,4
4385,Female,39,South,2022-04-26,Prepaid,46,iOS,2
4386,Male,25,West,2024-04-25,Postpaid,21,iOS,5
4387,Female,50,North,2021-05-31,Prepaid,57,iOS,1
4388,Female,22,North,2024-04-19,Postpaid,22,Feature Phone,4
4389,Female,61,West,2024-01-22,Postpaid,25,Feature Phone,0
4390,Male,34,South,2024-06-17,Prepaid,20,Android,1
4391,Female,27,South,2025-02-20,Postpaid,11,Android,4
4392,Male,21,West,2022-06-01,Prepaid,45,iOS,5
4393,Female,52,East,2024-08-19,Prepaid,18,iOS,5
4394,Male,34,North,2022-12-02,Postpaid,38,iOS,0
4395,Male,62,East,2024-03-30,Prepaid,22,Feature Phone,1
4396,Male,23,West,2025-05-04,Postpaid,9,Feature Phone,2
4397,Male,64,East,2025-11-10,Prepaid,3,Feature Phone,4
4398,Female,28,West,2023-06-01,Postpaid,32,iOS,2
4399,Female,59,North,2021-07-03,Prepaid,56,Feature Phone,1
4400,Male,44,North,2026-01-12,Postpaid,0,iOS,0
4401,Male,24,West,2021-12-10,Prepaid,50,Feature Phone,0
4402,Female,22,North,2024-08-15,Postpaid,18,Feature Phone,0
4403,Female,32,West,2024-11-06,Prepaid,15,iOS,4
4404,Female,64,East,2021-02-14,Postpaid,60,iOS,4
4405,Female,27,North,2023-05-29,Postpaid,32,iOS,4
4406,Female,22,South,2024-08-04,Postpaid,18,iOS,3
4407,Female,46,East,2024-12-17,Postpaid,14,Feature Phone,3
4408,Male,18,North,2021-02-25,Prepaid,60,Android,3
4409,Female,50,North,2022-03-29,Prepaid,47,Android,2
4410,Female,59,East,2025-07-23,Postpaid,6,iOS,3
4411,Male,54,East,2022-05-18,Prepaid,45,iOS,2
4412,Male,29,South,2024-10-08,Postpaid,16,iOS,0
4413,Female,57,West,2023-12-07,Postpaid,26,Android,1
4414,Male,39,East,2024-12-12,Prepaid,14,iOS,1
4415,Female,31,East,2023-09-24,Postpaid,29,iOS,1
4416,Female,63,South,2023-11-04,Prepaid,27,Android,0
4417,Female,57,South,2023-09-25,Prepaid,28,Feature Phone,5
4418,Male,24,West,2024-02-20,Prepaid,24,Android,5
4419,Male,50,South,2022-02-22,Prepaid,48,Feature Phone,4
4420,Male,51,South,2022-01-17,Postpaid,49,Android,2
4421,Male,44,East,2021-07-17,Prepaid,55,Feature Phone,3
4422,Female,55,East,2023-12-07,Postpaid,26,iOS,2
4423,Female,42,West,2021-10-22,Prepaid,52,Android,3
4424,Male,29,North,2021-11-15,Prepaid,51,Feature Phone,0
4425,Female,54,South,2024-05-02,Postpaid,21,Feature Phone,5
4426,Female,29,North,2021-09-02,Postpaid,54,Feature Phone,4
4427,Female,64,East,2023-03-11,Prepaid,35,Feature Phone,0
4428,Female,33,East,2025-03-19,Prepaid,10,Android,0
4429,Male,48,East,2021-10-01,Postpaid,53,Feature Phone,3
4430,Male,58,South,2022-03-31,Prepaid,47,iOS,2
4431,Male,38,North,2025-10-25,Prepaid,3,iOS,2
4432,Female,28,South,2024-09-10,Prepaid,17,iOS,4
4433,Female,48,West,2024-09-08,Prepaid,17,Android,5
4434,Female,64,East,2024-01-09,Prepaid,25,Android,4
4435,Male,34,North,2022-09-18,Prepaid,41,Feature Phone,4
4436,Male,28,North,2025-06-04,Prepaid,8,Android,0
4437,Female,38,West,2021-08-21,Postpaid,54,iOS,2
4438,Female,52,East,2024-12-08,Prepaid,14,Android,2
4439,Male,43,West,2025-01-10,Prepaid,13,iOS,5
4440,Male,18,North,2022-05-19,Postpaid,45,Feature Phone,2
4441,Male,44,South,2021-06-04,Prepaid,57,iOS,2
4442,Female,46,West,2023-06-19,Prepaid,32,Feature Phone,5
4443,Male,55,East,2023-12-25,Postpaid,25,Android,0
4444,Female,40,South,2022-04-09,Prepaid,46,Feature Phone,5
4445,Female,47,North,2022-12-12,Prepaid,38,Android,0
4446,Male,47,South,2022-06-03,Postpaid,44,Feature Phone,4
4447,Male,60,West,2025-08-20,Postpaid,5,Feature Phone,2
4448,Female,65,East,2022-10-25,Prepaid,40,Feature Phone,4
4449,Male,44,West,2021-09-11,Prepaid,53,Android,2
4450,Male,21,East,2024-07-16,Prepaid,19,iOS,3
4451,Male,28,West,2025-05-28,Postpaid,8,iOS,5
4452,Male,51,East,2022-09-28,Postpaid,41,iOS,3
4453,Female,19,North,2023-09-24,Prepaid,29,Android,4
4454,Male,52,East,2022-05-31,Prepaid,45,Android,3
4455,Male,37,West,2022-03-19,Prepaid,47,Feature Phone,1
4456,Male,47,West,2022-04-12,Postpaid,46,Feature Phone,2
4457,Male,59,South,2024-05-18,Prepaid,21,iOS,1
4458,Female,41,West,2022-10-04,Postpaid,40,Feature Phone,1
4459,Male,21,West,2021-06-11,Postpaid,56,Feature Phone,2
4460,Male,60,West,2025-09-15,Postpaid,4,iOS,2
4461,Male,54,South,2022-08-03,Postpaid,42,iOS,4
4462,Male,45,North,2026-02-01,Prepaid,0,Android,4
4463,Female,50,West,2025-05-23,Postpaid,8,Android,0
4464,Female,39,West,2023-02-28,Postpaid,35,Android,1
4465,Female,46,East,2023-06-27,Prepaid,31,Feature Phone,3
4466,Male,35,North,2025-06-24,Postpaid,7,Android,3
4467,Male,55,South,2025-02-07,Postpaid,12,Feature Phone,2
4468,Female,58,East,2023-12-20,Postpaid,26,Android,1
4469,Female,34,West,2022-08-26,Prepaid,42,Android,3
4470,Female,41,South,2023-10-05,Prepaid,28,Android,1
4471,Female,38,South,2021-03-03,Postpaid,60,iOS,2
4472,Male,21,North,2024-11-12,Postpaid,15,Feature Phone,2
4473,Female,55,North,2024-01-22,Postpaid,25,iOS,0
4474,Male,19,East,2025-12-09,Prepaid,2,Feature Phone,3
4475,Male,29,West,2025-05-10,Prepaid,9,Feature Phone,4
4476,Female,51,West,2021-12-22,Postpaid,50,Feature Phone,1
4477,Male,18,North,2025-08-23,Postpaid,5,iOS,5
4478,Male,49,North,2025-11-20,Postpaid,2,Feature Phone,1
4479,Female,64,North,2025-03-03,Postpaid,11,iOS,4
4480,Male,38,East,2022-03-05,Prepaid,47,Android,2
4481,Male,44,East,2024-12-25,Prepaid,13,Feature Phone,0
4482,Female,45,South,2022-01-25,Postpaid,49,iOS,2
4483,Male,25,West,2022-02-12,Prepaid,48,iOS,4
4484,Male,45,East,2022-07-22,Prepaid,43,iOS,1
4485,Male,30,East,2023-03-08,Prepaid,35,Feature Phone,2
4486,Female,34,East,2021-05-03,Prepaid,58,Feature Phone,0
4487,Male,43,South,2022-08-29,Postpaid,42,Android,0
4488,Male,57,West,2022-03-10,Prepaid,47,Feature Phone,0
4489,Female,19,South,2022-01-25,Prepaid,49,Feature Phone,3
4490,Female,25,South,2021-02-25,Postpaid,60,Feature Phone,3
4491,Male,44,North,2023-07-13,Prepaid,31,iOS,4
4492,Female,29,South,2025-01-17,Postpaid,12,iOS,3
4493,Female,28,North,2024-11-28,Postpaid,14,iOS,1
4494,Male,45,West,2025-11-09,Postpaid,3,iOS,4
4495,Female,64,South,2024-06-17,Postpaid,20,Android,5
4496,Male,60,West,2023-04-23,Postpaid,34,Android,2
4497,Male,55,North,2022-10-09,Prepaid,40,Android,5
4498,Female,41,South,2021-06-10,Postpaid,56,Feature Phone,3
4499,Male,44,West,2023-09-24,Prepaid,29,Feature Phone,5
4500,Female,27,North,2024-03-23,Postpaid,22,Android,3
4501,Male,19,East,2023-08-09,Prepaid,30,iOS,2
4502,Female,49,South,2025-12-04,Prepaid,2,Feature Phone,0
4503,Male,43,North,2022-10-06,Postpaid,40,Android,2
4504,Female,57,East,2023-04-14,Prepaid,34,Android,5
4505,Male,55,West,2024-08-10,Postpaid,18,iOS,1
4506,Male,39,East,2023-02-05,Postpaid,36,Android,3
4507,Female,45,East,2025-10-31,Prepaid,3,Android,3
4508,Female,32,West,2025-08-11,Prepaid,6,Android,5
4509,Male,57,South,2023-03-04,Postpaid,35,iOS,5
4510,Female,47,North,2021-12-25,Prepaid,50,Feature Phone,4
4511,Female,23,South,2024-09-05,Postpaid,17,Feature Phone,4
4512,Female,36,East,2023-12-14,Postpaid,26,iOS,5
4513,Male,41,West,2022-06-13,Prepaid,44,Android,2
4514,Female,47,West,2024-12-12,Prepaid,14,Android,4
4515,Male,51,South,2025-11-26,Postpaid,2,iOS,5
4516,Male,61,North,2023-07-05,Postpaid,31,Android,1
4517,Female,27,North,2022-12-23,Postpaid,38,Feature Phone,5
4518,Female,28,West,2024-10-07,Prepaid,16,iOS,0
4519,Male,24,West,2022-07-17,Prepaid,43,iOS,4
4520,Female,64,West,2025-01-22,Postpaid,12,Android,1
4521,Female,26,North,2023-10-18,Postpaid,28,Android,0
4522,Male,35,East,2022-06-19,Postpaid,44,Android,4
4523,Male,37,West,2022-11-23,Postpaid,39,Feature Phone,2
4524,Male,45,North,2024-05-19,Prepaid,21,Feature Phone,0
4525,Male,42,West,2023-07-21,Postpaid,31,iOS,5
4526,Female,22,West,2024-05-22,Prepaid,20,Feature Phone,1
4527,Male,35,East,2022-11-09,Postpaid,39,Feature Phone,4
4528,Female,41,West,2024-06-20,Postpaid,20,Android,5
4529,Male,41,East,2025-09-11,Prepaid,5,Android,0
4530,Male,51,North,2023-10-02,Prepaid,28,Feature Phone,0
4531,Female,24,West,2023-04-11,Prepaid,34,Feature Phone,0
4532,Female,18,West,2024-05-30,Postpaid,20,Feature Phone,1
4533,Female,65,East,2021-06-03,Postpaid,57,Feature Phone,1
4534,Female,22,West,2025-09-29,Prepaid,4,Feature Phone,3
4535,Female,29,East,2024-01-25,Prepaid,24,Feature Phone,3
4536,Male,26,West,2022-06-22,Postpaid,44,Android,3
4537,Male,58,West,2022-12-08,Prepaid,38,Feature Phone,2
4538,Female,51,West,2024-06-30,Postpaid,19,Android,2
4539,Female,45,North,2024-07-07,Prepaid,19,Android,1
4540,Female,53,North,2023-07-04,Postpaid,31,iOS,3
4541,Female,54,North,2024-08-09,Prepaid,18,iOS,5
4542,Male,54,South,2025-04-03,Postpaid,10,Feature Phone,1
4543,Male,22,West,2025-01-03,Prepaid,13,iOS,0
4544,Female,30,East,2024-09-20,Prepaid,16,iOS,2
4545,Male,51,South,2024-02-25,Postpaid,23,Feature Phone,0
4546,Male,37,East,2022-01-29,Prepaid,49,Android,3
4547,Male,50,North,2023-05-16,Prepaid,33,Feature Phone,5
4548,Female,50,North,2022-06-14,Postpaid,44,Android,4
4549,Male,28,East,2023-02-24,Prepaid,36,iOS,0
4550,Female,37,West,2022-03-03,Prepaid,48,Feature Phone,0
4551,Female,36,North,2024-12-18,Prepaid,13,iOS,0
4552,Female,18,North,2025-09-04,Postpaid,5,iOS,0
4553,Female,46,West,2023-11-05,Prepaid,27,Android,2
4554,Female,60,South,2021-09-17,Postpaid,53,iOS,5
4555,Female,63,South,2021-11-13,Prepaid,51,Feature Phone,2
4556,Female,36,East,2023-11-04,Postpaid,27,Android,4
4557,Female,45,North,2024-10-29,Postpaid,15,iOS,3
4558,Male,52,North,2021-12-30,Postpaid,50,Android,1
4559,Male,45,East,2023-10-09,Postpaid,28,Android,1
4560,Male,22,South,2024-08-07,Prepaid,18,Android,3
4561,Male,50,East,2025-07-12,Prepaid,7,Android,5
4562,Female,40,South,2021-02-21,Postpaid,60,Android,3
4563,Male,42,North,2021-08-03,Postpaid,55,Android,4
4564,Female,26,East,2024-12-15,Postpaid,14,Feature Phone,1
4565,Female,19,North,2024-11-21,Prepaid,14,Android,2
4566,Female,37,North,2026-01-10,Prepaid,1,iOS,2
4567,Female,41,West,2022-03-21,Postpaid,47,Android,5
4568,Male,19,West,2024-08-07,Postpaid,18,Android,5
4569,Male,22,South,2023-07-14,Prepaid,31,Android,3
4570,Female,52,South,2024-06-25,Postpaid,19,Feature Phone,1
4571,Male,34,North,2023-07-05,Postpaid,31,Android,1
4572,Male,21,West,2024-02-18,Prepaid,24,iOS,1
4573,Male,36,West,2021-07-02,Prepaid,56,Android,3
4574,Male,50,East,2023-04-23,Prepaid,34,Android,4
4575,Male,26,West,2025-02-14,Postpaid,12,Android,5
4576,Female,47,North,2024-06-14,Postpaid,20,Android,0
4577,Male,38,West,2024-06-14,Prepaid,20,Android,3
4578,Female,23,North,2024-11-02,Postpaid,15,iOS,5
4579,Male,22,East,2022-07-31,Prepaid,43,iOS,0
4580,Male,46,North,2022-05-14,Postpaid,45,Feature Phone,2
4581,Female,48,East,2023-10-31,Postpaid,27,Android,4
4582,Male,58,North,2022-12-27,Postpaid,38,Android,1
4583,Female,65,East,2023-02-06,Prepaid,36,Feature Phone,2
4584,Female,59,East,2025-10-26,Postpaid,3,Android,2
4585,Female,30,East,2025-12-07,Prepaid,2,Feature Phone,3
4586,Female,27,North,2025-08-13,Prepaid,6,Feature Phone,0
4587,Male,48,East,2022-11-11,Postpaid,39,Feature Phone,0
4588,Female,24,East,2024-09-04,Prepaid,17,Feature Phone,5
4589,Female,27,North,2022-03-05,Prepaid,47,Feature Phone,0
4590,Female,53,North,2022-10-10,Postpaid,40,Feature Phone,4
4591,Female,18,North,2023-05-19,Prepaid,33,Android,5
4592,Male,27,North,2023-03-07,Prepaid,35,iOS,2
4593,Male,58,East,2026-01-24,Postpaid,0,iOS,3
4594,Female,54,East,2025-08-09,Postpaid,6,Feature Phone,4
4595,Male,56,West,2023-10-29,Prepaid,27,iOS,2
4596,Male,30,North,2023-03-20,Prepaid,35,Feature Phone,2
4597,Female,60,East,2026-01-29,Prepaid,0,Feature Phone,2
4598,Female,26,East,2024-12-01,Prepaid,14,Android,2
4599,Female,60,North,2024-12-29,Prepaid,13,Android,1
4600,Female,48,East,2025-06-08,Prepaid,8,Android,2
4601,Female,47,East,2021-07-21,Postpaid,55,Android,4
4602,Female,50,West,2021-09-22,Postpaid,53,iOS,0
4603,Female,61,East,2022-06-29,Prepaid,44,Feature Phone,3
4604,Male,62,East,2022-04-13,Prepaid,46,Feature Phone,1
4605,Female,32,South,2026-01-12,Postpaid,0,Feature Phone,4
4606,Male,63,North,2024-03-11,Prepaid,23,Android,5
4607,Male,52,South,2024-06-28,Postpaid,19,Feature Phone,2
4608,Female,40,West,2023-08-30,Prepaid,29,Feature Phone,3
4609,Male,22,North,2026-02-03,Prepaid,0,iOS,3
4610,Female,63,East,2021-07-17,Postpaid,55,Android,0
4611,Male,61,South,2024-11-12,Postpaid,15,Android,0
4612,Male,30,East,2023-09-17,Postpaid,29,Android,3
4613,Male,48,South,2024-08-22,Postpaid,17,iOS,2
4614,Male,28,East,2023-02-23,Postpaid,36,iOS,3
4615,Female,25,West,2021-04-15,Prepaid,58,iOS,1
4616,Male,27,East,2025-05-02,Prepaid,9,Feature Phone,1
4617,Female,18,West,2023-02-12,Postpaid,36,Android,5
4618,Female,33,South,2025-04-27,Postpaid,9,Feature Phone,3
4619,Female,63,West,2025-02-03,Prepaid,12,iOS,1
4620,Male,32,North,2023-12-22,Postpaid,26,iOS,3
4621,Female,28,West,2023-03-09,Prepaid,35,Feature Phone,4
4622,Female,53,South,2023-05-03,Postpaid,33,Feature Phone,3
4623,Male,55,North,2024-05-16,Postpaid,21,Feature Phone,2
4624,Female,46,North,2025-09-25,Prepaid,4,iOS,4
4625,Male,43,North,2024-04-14,Prepaid,22,Android,5
4626,Male,37,North,2021-11-07,Postpaid,51,Android,0
4627,Male,33,West,2022-12-24,Postpaid,38,Android,2
4628,Male,53,East,2025-01-12,Postpaid,13,Feature Phone,2
4629,Male,48,East,2021-06-23,Prepaid,56,Android,1
4630,Male,64,North,2022-05-13,Prepaid,45,Feature Phone,5
4631,Female,26,South,2021-10-15,Postpaid,52,Android,0
4632,Male,41,South,2022-11-30,Prepaid,38,Feature Phone,1
4633,Male,31,West,2021-08-17,Postpaid,54,Feature Phone,5
4634,Female,59,South,2025-09-13,Prepaid,5,Feature Phone,4
4635,Female,25,South,2023-08-05,Postpaid,30,iOS,2
4636,Male,37,East,2023-04-25,Prepaid,34,Android,2
4637,Male,41,East,2025-04-29,Prepaid,9,Android,5
4638,Male,55,West,2022-06-16,Postpaid,44,Android,1
4639,Female,64,North,2023-12-04,Postpaid,26,Feature Phone,1
4640,Male,28,East,2022-10-23,Prepaid,40,Feature Phone,2
4641,Male,51,East,2023-03-22,Postpaid,35,iOS,0
4642,Male,42,South,2024-01-01,Postpaid,25,iOS,2
4643,Female,39,South,2024-02-20,Prepaid,24,Android,2
4644,Female,65,South,2023-11-30,Prepaid,26,Feature Phone,5
4645,Male,21,North,2023-05-11,Prepaid,33,Android,4
4646,Male,21,East,2023-02-02,Postpaid,36,Android,1
4647,Male,59,North,2021-12-04,Prepaid,50,Feature Phone,3
4648,Male,62,South,2025-06-17,Postpaid,7,Feature Phone,1
4649,Male,32,North,2021-05-24,Postpaid,57,Android,5
4650,Female,39,West,2023-07-06,Postpaid,31,Android,3
4651,Female,26,West,2022-12-29,Postpaid,37,Feature Phone,3
4652,Male,23,East,2025-12-27,Postpaid,1,iOS,2
4653,Male,34,North,2023-04-28,Postpaid,33,Feature Phone,3
4654,Male,64,West,2024-05-11,Prepaid,21,iOS,2
4655,Female,39,East,2021-10-23,Prepaid,52,iOS,4
4656,Female,33,West,2023-05-13,Postpaid,33,iOS,1
4657,Male,19,West,2023-04-10,Prepaid,34,Android,5
4658,Female,55,North,2024-03-10,Prepaid,23,Android,2
4659,Male,49,West,2022-01-20,Postpaid,49,Android,4
4660,Female,47,North,2021-07-24,Prepaid,55,Feature Phone,4
4661,Male,44,South,2024-11-13,Prepaid,15,iOS,2
4662,Male,45,South,2025-07-01,Prepaid,7,iOS,5
4663,Female,42,East,2021-04-26,Prepaid,58,iOS,4
4664,Female,30,North,2022-07-26,Postpaid,43,Feature Phone,1
4665,Male,33,South,2021-11-10,Prepaid,51,iOS,2
4666,Female,21,East,2023-05-21,Postpaid,33,Android,5
4667,Female,35,West,2024-11-10,Prepaid,15,Android,2
4668,Male,22,South,2021-05-14,Prepaid,57,Android,2
4669,Female,44,South,2021-12-28,Prepaid,50,iOS,2
4670,Female,46,South,2023-01-26,Prepaid,37,Android,1
4671,Female,33,North,2024-02-16,Prepaid,24,iOS,0
4672,Female,33,West,2024-12-01,Prepaid,14,Feature Phone,0
4673,Male,44,South,2022-06-10,Postpaid,44,Android,5
4674,Female,48,West,2021-04-12,Prepaid,58,Feature Phone,4
4675,Female,20,South,2022-11-16,Prepaid,39,iOS,4
4676,Male,21,North,2022-05-03,Prepaid,45,Android,3
4677,Female,41,North,2023-04-27,Prepaid,34,Android,0
4678,Female,51,East,2021-09-09,Postpaid,53,iOS,5
4679,Female,29,North,2025-03-19,Postpaid,10,Feature Phone,5
4680,Male,55,East,2022-03-21,Prepaid,47,Feature Phone,3
4681,Female,30,East,2022-04-03,Prepaid,46,Feature Phone,1
4682,Female,49,West,2024-04-14,Postpaid,22,Android,5
4683,Female,40,North,2023-02-05,Postpaid,36,Feature Phone,4
4684,Female,44,West,2022-01-07,Prepaid,49,Feature Phone,0
4685,Female,55,East,2024-11-25,Postpaid,14,iOS,5
4686,Male,23,West,2023-05-28,Prepaid,32,iOS,5
4687,Female,62,South,2025-10-25,Prepaid,3,iOS,2
4688,Female,24,North,2023-05-10,Postpaid,33,Android,5
4689,Male,28,North,2024-03-05,Prepaid,23,Feature Phone,1
4690,Female,42,West,2023-12-25,Postpaid,25,iOS,4
4691,Female,24,East,2022-11-15,Prepaid,39,Feature Phone,3
4692,Female,23,West,2021-09-04,Postpaid,54,Android,4
4693,Female,44,South,2025-10-30,Postpaid,3,Feature Phone,0
4694,Female,39,West,2026-01-11,Postpaid,1,Android,5
4695,Female,41,East,2021-07-31,Postpaid,55,iOS,3
4696,Male,65,North,2021-07-13,Prepaid,55,Feature Phone,0
4697,Female,26,West,2022-10-29,Postpaid,40,iOS,3
4698,Male,45,South,2024-03-17,Postpaid,23,iOS,3
4699,Male,48,East,2021-12-16,Postpaid,50,iOS,0
4700,Male,40,North,2022-01-27,Prepaid,49,Android,3
4701,Male,30,West,2021-11-19,Postpaid,51,Android,1
4702,Male,29,South,2025-05-18,Prepaid,8,Android,3
4703,Female,62,South,2025-08-27,Prepaid,5,Android,3
4704,Male,62,East,2024-06-12,Prepaid,20,Feature Phone,1
4705,Male,51,West,2023-10-12,Prepaid,28,iOS,0
4706,Male,18,South,2025-07-27,Prepaid,6,iOS,5
4707,Male,43,West,2023-06-24,Prepaid,32,Feature Phone,0
4708,Male,53,West,2022-02-20,Postpaid,48,Feature Phone,2
4709,Female,39,North,2024-12-31,Postpaid,13,Android,0
4710,Female,33,North,2021-10-02,Prepaid,53,Android,3
4711,Female,30,West,2025-05-07,Prepaid,9,Feature Phone,3
4712,Male,56,North,2022-03-08,Postpaid,47,Android,1
4713,Male,57,East,2023-10-16,Postpaid,28,Android,4
4714,Male,20,North,2024-02-07,Postpaid,24,Feature Phone,1
4715,Female,23,East,2025-03-27,Prepaid,10,Android,3
4716,Female,25,West,2021-08-15,Prepaid,54,Android,2
4717,Female,20,East,2022-04-22,Postpaid,46,Feature Phone,1
4718,Female,20,East,2024-02-03,Postpaid,24,Android,2
4719,Female,39,East,2024-04-18,Prepaid,22,Feature Phone,3
4720,Female,59,North,2023-06-24,Prepaid,32,Android,4
4721,Female,45,West,2021-04-22,Prepaid,58,Android,0
4722,Female,45,West,2025-01-17,Prepaid,12,Android,0
4723,Male,20,North,2024-08-05,Prepaid,18,Feature Phone,4
4724,Female,46,South,2021-11-07,Prepaid,51,Feature Phone,1
4725,Female,19,East,2025-10-24,Postpaid,3,Feature Phone,1
4726,Female,50,South,2024-04-01,Prepaid,22,Feature Phone,4
4727,Male,37,North,2023-05-06,Prepaid,33,iOS,1
4728,Female,30,West,2025-05-19,Postpaid,8,Feature Phone,3
4729,Female,59,North,2025-04-27,Postpaid,9,iOS,3
4730,Female,63,North,2023-09-28,Prepaid,28,Feature Phone,2
4731,Male,34,North,2024-04-21,Prepaid,22,Feature Phone,1
4732,Male,51,North,2024-05-29,Prepaid,20,Feature Phone,4
4733,Female,56,West,2021-08-15,Prepaid,54,Android,2
4734,Male,39,South,2023-11-10,Prepaid,27,Android,1
4735,Male,18,North,2025-10-20,Prepaid,3,iOS,3
4736,Female,42,North,2022-04-19,Postpaid,46,iOS,5
4737,Male,30,West,2025-01-19,Prepaid,12,Android,3
4738,Male,40,West,2023-01-18,Postpaid,37,Feature Phone,3
4739,Male,24,North,2025-12-19,Postpaid,1,iOS,5
4740,Male,48,South,2024-11-05,Prepaid,15,Android,5
